,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Services.PhoneService,Services.MultipleLines,Services.InternetService,Services.OnlineSecurity,Services.OnlineBackup,Services.DeviceProtection,Services.TechSupport,Services.StreamingTV,Services.StreamingMovies,predict
152,id7205,Female,0,Yes,No,30.6355781684,Month-to-month,['Yes'],Bank transfer (automatic),68.659328279,2198.3,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,0.0
153,id7206,Female,0,No,No,27.7428721116,Two year,['No'],Credit card (automatic),61.5216114512,5084.65,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,0.0
154,id7207,Female,0,Yes,No,26.6903990488,One year,['Yes'],Electronic check,81.4000281811,2806.9,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,0.0
155,id7208,Female,0,Yes,Yes,24.7890992423,Month-to-month,['No'],Bank transfer (automatic),80.0575224209,1102.4,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,0.0
156,id7209,Male,0,No,No,34.7381468998,One year,['Yes'],Electronic check,51.5786983868,6350.5,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,0.0
157,id7211,Female,1,Yes,No,34.9242601346,Month-to-month,['Yes'],Mailed check,75.4933282605,1023.9,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,0.0
158,id7212,Female,1,No,Yes,43.9765115446,Month-to-month,['Yes'],Credit card (automatic),91.5561122563,4539.6,Yes,No,DSL,No,No,No,No,No internet service,No,0.0
159,id7213,Male,0,No,No,31.2355088579,Two year,['Yes'],Credit card (automatic),88.0069108855,1871.15,Yes,No phone service,No,Yes,Yes,No,No,No,No internet service,0.0
160,id7214,Male,0,Yes,No,34.3115411177,Month-to-month,['Yes'],Bank transfer (automatic),36.8432956826,1857.3,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,0.0
161,id7215,Male,0,Yes,No,36.5523999441,Month-to-month,['Yes'],Electronic check,52.2912527642,2545.7,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,0.0
162,id7216,Male,0,Yes,No,31.682946834,Month-to-month,['Yes'],Electronic check,53.6539180659,958.15,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,0.0
163,id7217,Male,1,No,No,30.6396887385,One year,['No'],Electronic check,48.9557942426,6283.3,Yes,Yes,DSL,No,No,No,No,No,No,0.0
164,id7218,Female,0,No,No,29.664875172,Month-to-month,['No'],Bank transfer (automatic),58.0331021637,184.1,Yes,No,DSL,No,No,Yes,Yes,Yes,No internet service,0.0
165,id7219,Male,0,Yes,No,36.1026243069,Month-to-month,['No'],Credit card (automatic),76.8324129205,1184,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0.0
166,id7220,Female,0,No,Yes,33.079829979,Two year,['Yes'],Bank transfer (automatic),90.5205045127,1312.45,No,Yes,DSL,Yes,No internet service,No,Yes,No internet service,Yes,0.0
167,id7221,Male,0,No,Yes,40.9205011778,Month-to-month,['No'],Bank transfer (automatic),42.3818527267,6991.9,Yes,Yes,DSL,Yes,No,No,No,Yes,No,0.0
168,id7222,Female,1,No,Yes,33.6495655875,Month-to-month,['Yes'],Electronic check,66.3423061769,736.8,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,No,0.0
169,id7223,Male,0,No,No,31.6670034033,Two year,['Yes'],Credit card (automatic),60.9583077724,457.1,Yes,No,No,No internet service,No,No,No,Yes,No internet service,0.0
170,id7225,Male,1,Yes,No,20.5400760202,Month-to-month,['Yes'],Credit card (automatic),96.6425075823,180.3,Yes,No,DSL,No,No,No,No,No internet service,No,0.0
171,id7226,Male,0,Yes,No,40.0521941239,Month-to-month,['Yes'],Credit card (automatic),72.7428096939,820.5,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,0.0
172,id7227,Female,0,No,No,58.1367223861,Month-to-month,['No'],Electronic check,85.5616093627,344.2,Yes,No,No,No,Yes,No,No,No,Yes,0.0
173,id7228,Female,0,No,Yes,39.8048965439,Two year,['No'],Electronic check,93.2419563501,6786.4,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No,0.0
174,id7229,Male,0,No,No,50.4155477702,Month-to-month,['No'],Bank transfer (automatic),43.2841196106,6547.7,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,0.0
175,id7230,Female,0,Yes,No,36.6889414438,Month-to-month,['Yes'],Bank transfer (automatic),90.0534084848,1169.35,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,0.0
176,id7231,Female,0,No,Yes,43.3870901042,One year,['Yes'],Credit card (automatic),77.4590250644,2640.55,Yes,No,DSL,No,Yes,Yes,No,Yes,No,0.0
177,id7233,Female,0,Yes,No,30.6353905456,Two year,['Yes'],Mailed check,73.6523723607,8543.25,No,No,DSL,No,Yes,Yes,No,No,No,0.0
178,id7234,Male,1,Yes,No,16.0150471992,One year,['Yes'],Electronic check,51.1570641288,934.1,No,Yes,DSL,No,Yes,No internet service,No,Yes,No,0.0
179,id7235,Male,0,Yes,No,40.4504583496,Month-to-month,['No'],Electronic check,92.9747834626,2799,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,0.0
180,id7236,Female,0,Yes,No,50.5690748175,One year,['No'],Mailed check,81.3874720169,5611.7,Yes,No,DSL,No internet service,No,No,Yes,No internet service,Yes,0.0
181,id7237,Female,0,Yes,Yes,38.54408253,Two year,['No'],Bank transfer (automatic),76.2400811023,438.05,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No,0.0
182,id7238,Female,0,Yes,No,46.9184667348,One year,['Yes'],Electronic check,70.9426685742,1531.4,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,0.0
183,id7239,Female,0,No,No,55.5936251382,Two year,['Yes'],Electronic check,71.5485857313,217.1,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,No,0.0
184,id7240,Female,0,No,Yes,10.7172905191,Two year,['Yes'],Credit card (automatic),40.4249161557,446.05,No,Yes,DSL,No internet service,No,Yes,Yes,No internet service,Yes,0.0
185,id7241,Female,0,No,No,22.1114448025,Month-to-month,['Yes'],Electronic check,67.8509423515,2497.2,No,No phone service,No,No,Yes,No,No internet service,No internet service,No internet service,0.0
186,id7243,Female,0,No,Yes,33.4687714133,Two year,['Yes'],Bank transfer (automatic),65.3628576573,324.8,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,0.0
187,id7244,Female,0,No,No,32.8058753468,Month-to-month,['No'],Mailed check,72.3472107726,6463.15,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,No,0.0
188,id7245,Male,0,Yes,Yes,22.4733005553,Month-to-month,['No'],Credit card (automatic),112.1302463565,45.4,No,No,DSL,No internet service,No,No internet service,Yes,Yes,Yes,0.0
189,id7246,Female,0,No,No,30.118572702,Month-to-month,['Yes'],Electronic check,86.419416974,7882.5,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,0.0
190,id7247,Male,0,No,No,26.0002743069,One year,['No'],Credit card (automatic),84.6735871124,3795.45,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,0.0
191,id7248,Female,0,No,No,22.6400400496,Month-to-month,['No'],Mailed check,78.0405421354,2062.15,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,0.0
192,id7249,Female,0,No,No,31.5035268955,Two year,['No'],Electronic check,70.3189455133,3590.2,Yes,No,No,No,Yes,No internet service,No internet service,No,No,0.0
193,id7250,Male,0,No,No,21.1943678091,One year,['No'],Mailed check,86.4882420067,6595.9,Yes,No,No,No,No internet service,No,No,No,No,0.0
194,id7251,Female,0,No,No,27.2765323491,Month-to-month,['Yes'],Electronic check,61.3762430423,1336.9,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,0.0
195,id7252,Female,0,Yes,No,26.7533320241,Month-to-month,['No'],Credit card (automatic),67.3865114779,301.9,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,0.0
196,id7253,Female,0,Yes,No,37.2621686935,Month-to-month,['Yes'],Electronic check,70.9620917076,5860.7,Yes,No,DSL,No,No,Yes,Yes,No,Yes,0.0
197,id7254,Male,0,Yes,No,36.2938715654,One year,['Yes'],Credit card (automatic),62.8859381651,4748.7,Yes,No,DSL,Yes,No,No internet service,Yes,No,No,0.0
198,id7255,Male,0,No,No,24.3459965809,Two year,['No'],Electronic check,74.9795172442,973.65,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,Yes,0.0
199,id7256,Male,0,Yes,No,33.7055796592,Two year,['Yes'],Bank transfer (automatic),76.1221182595,2281.6,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,0.0
200,id7257,Female,0,No,No,16.2271856895,One year,['Yes'],Bank transfer (automatic),74.0102939557,1457.25,No,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,0.0
201,id7258,Male,0,No,No,41.8931704895,Two year,['Yes'],Electronic check,58.0992652898,451.55,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,0.0
202,id7259,Female,0,Yes,No,29.5045159777,Month-to-month,['Yes'],Mailed check,84.8370287293,525,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,0.0
203,id7260,Female,0,No,No,40.4068079036,Month-to-month,['Yes'],Bank transfer (automatic),84.02823524,76.95,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,0.0
204,id7261,Male,0,No,No,15.456573009,Month-to-month,['Yes'],Electronic check,39.3123306069,92.5,Yes,No,No,No,No,No internet service,No,Yes,Yes,0.0
205,id7262,Male,0,Yes,No,37.2802037629,One year,['No'],Credit card (automatic),72.5744498281,780.1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,0.0
206,id7263,Male,0,Yes,No,33.6782448047,One year,['No'],Bank transfer (automatic),54.5679122214,1775.8,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,0.0
207,id7264,Male,0,Yes,Yes,23.6351135567,Month-to-month,['Yes'],Mailed check,87.6216619119,1742.75,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,0.0
208,id7265,Female,1,No,No,0.6542737718,One year,['Yes'],Electronic check,97.5467912956,313.4,No,No,DSL,Yes,Yes,No,No,Yes,No internet service,0.0
209,id7266,Female,0,Yes,No,23.788059975,One year,['Yes'],Mailed check,62.3424704447,461.7,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,0.0
210,id7267,Male,0,Yes,Yes,24.6913317185,One year,['Yes'],Bank transfer (automatic),71.5374262877,157.65,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No,0.0
211,id7268,Male,1,No,No,33.6741198462,Month-to-month,['Yes'],Electronic check,61.0498983578,329.95,Yes,No,Fiber optic,No internet service,No,No,No,No,No,0.0
212,id7269,Female,0,No,Yes,53.0534447096,One year,['No'],Electronic check,45.9497180855,4707.85,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,0.0
213,id7270,Female,1,No,Yes,18.0393783069,One year,['No'],Electronic check,89.3866642832,1259.35,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,Yes,0.0
214,id7271,Female,0,Yes,No,45.0485402936,Month-to-month,['No'],Credit card (automatic),56.6292047286,910.45,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,0.0
215,id7272,Male,0,No,Yes,40.7457109389,Month-to-month,['No'],Electronic check,57.6106627592,3906.7,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,0.0
216,id7273,Male,0,No,Yes,26.784191781,Month-to-month,['Yes'],Electronic check,64.4371865253,540.05,Yes,Yes,No,No,No,No,Yes,No,Yes,0.0
217,id7274,Female,0,No,No,32.4239165168,Two year,['Yes'],Mailed check,64.045748137,3635.15,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,0.0
218,id7275,Female,1,Yes,Yes,25.6984862152,Month-to-month,['Yes'],Electronic check,44.5151974124,244.85,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,0.0
219,id7276,Female,0,No,No,57.0472545702,Month-to-month,['Yes'],Credit card (automatic),51.4352273489,6129.65,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,0.0
220,id7277,Male,0,Yes,No,56.0157728269,One year,['No'],Mailed check,97.2735828537,139.4,No,No,DSL,No,No,Yes,No,No,Yes,0.0
221,id7278,Female,0,Yes,Yes,38.0302768129,One year,['No'],Credit card (automatic),57.7242447788,519.15,Yes,No,No,No,No,Yes,No internet service,No,Yes,0.0
222,id7279,Female,0,Yes,No,28.8657485745,One year,['No'],Electronic check,82.6547136381,2044.75,Yes,No,DSL,No,No,No,No,No internet service,Yes,0.0
223,id7280,Female,0,No,Yes,31.8971872853,Month-to-month,['Yes'],Electronic check,50.542989021,1781.35,Yes,No,No,No internet service,Yes,No,No,No,No internet service,0.0
224,id7281,Male,0,Yes,No,4.5791453821,Two year,['Yes'],Mailed check,46.7012810961,820.5,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,0.0
225,id7282,Male,0,Yes,No,42.6853768585,Month-to-month,['No'],Bank transfer (automatic),63.9814702455,79.35,Yes,No,DSL,Yes,No,No,No,No,Yes,0.0
226,id7283,Female,0,Yes,No,40.0579634388,Month-to-month,['Yes'],Electronic check,41.5344991223,209.1,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,Yes,0.0
227,id7284,Female,0,Yes,Yes,17.0412362847,One year,['Yes'],Mailed check,66.7321398532,74.95,Yes,Yes,No,No,Yes,No internet service,No,Yes,Yes,0.0
228,id7285,Male,0,Yes,No,28.9759271308,Month-to-month,['No'],Credit card (automatic),68.9569281722,20.2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,0.0
229,id7286,Female,0,Yes,Yes,23.6302418482,Month-to-month,['No'],Bank transfer (automatic),55.9755716987,108.65,Yes,No,DSL,No,No,No,No,No,No internet service,0.0
230,id7287,Male,0,Yes,No,25.7691311358,One year,['Yes'],Bank transfer (automatic),43.8092795499,4364.1,Yes,Yes,DSL,No,Yes,No,No,No,Yes,0.0
231,id7288,Female,0,Yes,No,24.8897353034,Month-to-month,['No'],Mailed check,75.7013502973,3886.05,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No,0.0
232,id7289,Female,0,Yes,No,33.9596283568,Month-to-month,['Yes'],Electronic check,70.6117062384,74.7,Yes,No,No,No,No,No,No,No internet service,No internet service,0.0
233,id7290,Female,0,No,Yes,29.3134889685,Month-to-month,['Yes'],Mailed check,75.6361800097,5430.65,Yes,No,No,No,No,No,No,No internet service,Yes,0.0
234,id7291,Male,0,Yes,No,41.1576183248,Two year,['Yes'],Credit card (automatic),60.2308327738,7279.35,No,Yes,No,No,No,No,No,No,No internet service,0.0
235,id7292,Female,0,Yes,Yes,25.4786390542,One year,['Yes'],Credit card (automatic),67.063634977,215.8,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,0.0
236,id7293,Male,1,No,No,43.9607680052,Month-to-month,['Yes'],Credit card (automatic),40.4329717255,4543.95,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,0.0
237,id7294,Female,1,No,No,27.9847515041,Two year,['Yes'],Mailed check,80.7191730613,3187.65,Yes,No,No,No,Yes,No internet service,No,No internet service,Yes,0.0
238,id7295,Female,0,No,No,25.1923087859,Two year,['No'],Credit card (automatic),64.2726102967,978.6,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No,0.0
239,id7296,Male,0,No,No,25.192380223,One year,['No'],Bank transfer (automatic),66.2919413887,5289.05,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,0.0
240,id7297,Female,0,No,No,12.8630814541,Month-to-month,['No'],Mailed check,50.7324868931,720.05,Yes,No,No,No,Yes,Yes,Yes,No,Yes,0.0
241,id7298,Male,0,No,No,46.6164699725,Two year,['No'],Electronic check,60.2772776017,2339.3,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,0.0
242,id7299,Female,1,No,No,26.4192478367,Month-to-month,['No'],Electronic check,86.8874909974,788.05,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,0.0
243,id7300,Female,0,Yes,No,14.556201382,One year,['Yes'],Electronic check,83.3935872484,6880.85,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,0.0
244,id7301,Male,1,No,No,44.6037526695,Month-to-month,['Yes'],Mailed check,46.0640117856,1686.85,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No,0.0
245,id7302,Female,0,No,No,37.1273119551,One year,['No'],Electronic check,72.5228864679,19.7,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,Yes,0.0
246,id7303,Male,0,No,No,34.8609852636,Month-to-month,['Yes'],Mailed check,72.3405286022,8337.45,No,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,0.0
247,id7305,Male,0,No,No,46.9109865312,Month-to-month,['No'],Mailed check,88.1653746469,1270.25,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,0.0
248,id7307,Male,1,Yes,No,7.8802607603,Two year,['Yes'],Bank transfer (automatic),105.3018023425,2409.9,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,0.0
249,id7308,Male,0,Yes,No,25.0538121298,Two year,['No'],Mailed check,76.2594087321,24,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,0.0
250,id7309,Male,0,No,No,50.2864193047,Month-to-month,['Yes'],Credit card (automatic),60.2003694629,6139.5,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,0.0
251,id7310,Female,0,No,No,40.7590500226,One year,['Yes'],Bank transfer (automatic),56.6923724633,936.85,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,0.0
252,id7311,Female,0,No,Yes,1.5813106768,Two year,['Yes'],Mailed check,64.9718557761,692.55,No,Yes,DSL,Yes,No internet service,No internet service,No,Yes,Yes,0.0
253,id7312,Male,0,Yes,No,41.6772532044,Month-to-month,['Yes'],Bank transfer (automatic),54.4139324908,4741.45,No,No,No,No,No internet service,Yes,Yes,No,No,0.0
254,id7313,Female,1,No,No,28.4122949374,One year,['Yes'],Electronic check,74.6873760043,819.95,Yes,Yes,No,Yes,No,No,No,Yes,Yes,0.0
255,id7314,Male,0,Yes,No,26.9103551446,Month-to-month,['Yes'],Credit card (automatic),51.4987479968,2368.4,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,0.0
256,id7315,Male,0,Yes,No,47.2373395258,Two year,['No'],Bank transfer (automatic),70.4347399875,4872.45,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,0.0
257,id7316,Male,0,No,No,22.4812498953,Month-to-month,['Yes'],Credit card (automatic),24.0274332893,166.3,Yes,No,DSL,No,No,No internet service,No,Yes,No,0.0
258,id7317,Male,0,No,No,35.653265061,Two year,['No'],Mailed check,82.1956839934,407.05,Yes,No,DSL,No,No,No,No internet service,No internet service,No internet service,0.0
259,id7318,Male,1,No,Yes,19.9546386169,Two year,['Yes'],Mailed check,76.2746041659,2799,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No,0.0
260,id7319,Female,1,Yes,No,32.7871996002,Month-to-month,['Yes'],Mailed check,82.2514906057,475.2,Yes,No,DSL,No internet service,No,No internet service,No,No,No,0.0
261,id7320,Female,0,Yes,Yes,40.5140372756,Month-to-month,['Yes'],Credit card (automatic),62.583417988,3581.4,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,0.0
262,id7321,Male,0,Yes,Yes,44.5474327979,Month-to-month,['No'],Credit card (automatic),85.7838836331,2483.65,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,0.0
263,id7322,Female,0,Yes,No,44.2686108029,Month-to-month,['Yes'],Electronic check,57.9275074632,69.9,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No internet service,0.0
264,id7323,Female,0,Yes,No,27.4937930986,Month-to-month,['No'],Bank transfer (automatic),64.2264306716,267,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,0.0
265,id7324,Male,0,No,No,42.0592892284,Month-to-month,['No'],Credit card (automatic),78.9348817902,6786.1,No,Yes,No,No,No,Yes,No internet service,Yes,No,0.0
266,id7325,Female,1,Yes,Yes,30.3565565246,Two year,['No'],Electronic check,62.3170337426,255.35,No,Yes,No,No internet service,No,No,No internet service,No internet service,No,0.0
267,id7326,Male,0,No,No,18.4804963367,One year,['No'],Mailed check,55.3399186388,7491.75,No,Yes,DSL,No,No,Yes,No internet service,No internet service,No,0.0
268,id7327,Male,0,Yes,No,29.2666060959,One year,['No'],Bank transfer (automatic),83.6734228763,1108.8,Yes,No,DSL,Yes,Yes,No,No,Yes,No,0.0
269,id7328,Female,1,No,No,41.4928373841,Two year,['Yes'],Electronic check,59.9248075654,1952.25,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No,0.0
270,id7329,Female,0,No,No,20.0905342774,Month-to-month,['Yes'],Bank transfer (automatic),71.7409041667,186.3,Yes,No,DSL,No,No internet service,Yes,No internet service,No,Yes,0.0
271,id7330,Male,0,No,No,28.9168450391,Month-to-month,['Yes'],Credit card (automatic),80.2224081902,546.95,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,0.0
272,id7331,Male,0,Yes,No,34.4340274475,Two year,['Yes'],Bank transfer (automatic),82.7970126939,1121.05,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,0.0
273,id7332,Male,0,No,No,46.2113258513,Two year,['No'],Credit card (automatic),73.8523261241,646.05,Yes,Yes,No,Yes,No,No,No,Yes,No,0.0
